Date;Open;High;Low;Close;Volume
2022-02-02 10:00:00;113228.13;113665.90;112909.77;112909.77;209628800
2022-02-01 17:00:00;113097.79;113273.56;113069.82;113228.31;182961100
2022-02-01 16:00:00;112914.18;113143.05;112864.43;113072.99;92404400
2022-02-01 15:00:00;112931.58;113132.08;112820.29;112918.32;95106000
2022-02-01 14:00:00;112929.68;112950.17;112733.32;112933.02;89041200
2022-02-01 13:00:00;113078.50;113081.19;112855.74;112942.86;100172100
2022-02-01 12:00:00;112813.95;113302.13;112537.60;113107.59;155753400
2022-02-01 11:00:00;112448.63;112868.31;112140.00;112825.50;207599700
2022-02-01 10:00:00;112143.42;112644.66;112134.88;112379.50;190934500
2022-01-31 17:00:00;112321.20;112678.44;112143.51;112143.51;359565900
2022-01-31 16:00:00;112121.57;112293.50;112071.22;112290.52;116802800
2022-01-31 15:00:00;111890.17;112053.84;111643.99;112050.68;122594400
2022-01-31 14:00:00;111964.10;112001.72;111745.93;111921.39;88671600
2022-01-31 13:00:00;111743.40;112158.07;111483.20;112002.47;94984700
2022-01-31 12:00:00;111953.05;112061.94;111432.35;111700.49;114139700
2022-01-31 11:00:00;112116.26;112148.64;111748.58;111889.60;162146000
2022-01-31 10:00:00;111910.27;112181.97;111194.57;112125.68;160591800
2022-01-28 17:00:00;111820.55;111975.84;111477.67;111910.10;246061000
2022-01-28 16:00:00;111893.42;111972.03;111407.36;111818.08;143537500
2022-01-28 15:00:00;111640.85;111987.23;111632.70;111942.65;141941400
2022-01-28 14:00:00;112071.95;112202.58;111475.72;111690.00;128153000
2022-01-28 13:00:00;112200.85;112401.48;111868.39;112059.55;131506200
2022-01-28 12:00:00;112007.66;112237.41;111779.93;112225.28;185594500
2022-01-28 11:00:00;112718.64;112718.64;112055.98;112055.98;193996700
2022-01-28 10:00:00;112610.76;112968.87;112005.72;112704.65;183038800
2022-01-27 17:00:00;112134.70;112638.38;112062.71;112611.65;240172700
2022-01-27 16:00:00;112132.44;112271.12;111855.71;112108.95;134020800
2022-01-27 15:00:00;112341.99;112396.32;111638.61;112154.96;195705100
2022-01-27 14:00:00;112850.05;112863.97;112105.55;112349.73;153315200
2022-01-27 13:00:00;112890.86;113057.03;112729.37;112850.48;110754300
2022-01-27 12:00:00;112554.75;112934.69;112281.55;112899.82;179182400
2022-01-27 11:00:00;112725.08;112920.07;112404.49;112626.84;247621000
2022-01-27 10:00:00;111302.93;112871.78;111302.93;112734.76;220959300
2022-01-26 17:00:00;112112.22;112112.22;111009.42;111289.18;324301600
2022-01-26 16:00:00;112238.39;112694.60;111577.05;111954.47;225861300
2022-01-26 15:00:00;112209.23;112362.28;111945.71;112199.63;133498400
2022-01-26 14:00:00;112221.73;112325.47;112112.09;112202.56;122849800
2022-01-26 13:00:00;112316.46;112445.98;112042.53;112236.06;129742700
2022-01-26 12:00:00;112243.94;112398.75;111842.64;112314.35;164541200
2022-01-26 11:00:00;111938.50;112401.58;111694.49;112224.98;202702700
2022-01-26 10:00:00;110206.50;112350.64;110204.45;111919.27;248208500
2022-01-25 17:00:00;110050.23;110711.10;109790.47;110203.77;266031100
2022-01-25 16:00:00;109849.10;110114.76;109777.89;110044.28;170984700
2022-01-25 15:00:00;109053.42;109836.22;108939.73;109834.99;149230500
2022-01-25 14:00:00;108415.82;109126.25;108367.48;108955.95;122315300
2022-01-25 13:00:00;108238.97;108871.73;108128.18;108444.48;140533600
2022-01-25 12:00:00;108125.73;108641.92;107603.75;108251.32;171741500
2022-01-25 11:00:00;108221.89;108744.76;107982.84;108135.78;208638100
2022-01-25 10:00:00;107935.21;108252.33;107185.38;108212.06;151743200
2022-01-24 17:00:00;107546.85;107999.02;107538.69;107937.11;233498200
2022-01-24 16:00:00;107254.52;107528.53;106952.40;107528.53;129848200
2022-01-24 15:00:00;107124.72;107492.96;107095.26;107227.52;114099700
2022-01-24 14:00:00;107076.65;107188.63;106624.28;107103.65;129449000
2022-01-24 13:00:00;107343.43;107398.10;106752.77;106998.24;129111900
2022-01-24 12:00:00;107238.79;107710.34;107077.97;107326.19;139603000
2022-01-24 11:00:00;107666.41;108063.23;107201.01;107288.58;187498000
2022-01-24 10:00:00;108941.15;108948.16;107641.46;107658.92;208035800
2022-01-21 17:00:00;108957.67;109041.02;108654.49;108941.68;306942400
2022-01-21 16:00:00;108977.31;109292.55;108977.31;109004.79;120996900
2022-01-21 15:00:00;109116.00;109179.05;108727.04;108951.33;115614900
2022-01-21 14:00:00;109286.49;109335.99;109041.13;109127.36;114503500
2022-01-21 13:00:00;109320.75;109561.52;109194.77;109300.27;109166400
2022-01-21 12:00:00;109371.93;109525.87;108939.09;109306.77;172492500
2022-01-21 11:00:00;109268.49;109785.76;108995.60;109370.65;201327300
2022-01-21 10:00:00;109096.87;109287.99;108367.73;109287.99;200823500
2022-01-20 17:00:00;109583.89;109597.97;109075.86;109101.99;282997300
2022-01-20 16:00:00;109771.51;109873.35;109515.48;109592.20;144724400
2022-01-20 15:00:00;109819.80;109820.97;109626.77;109788.24;136904400
2022-01-20 14:00:00;109478.20;109849.40;109452.88;109826.64;128575100
2022-01-20 13:00:00;109497.80;109561.20;109327.89;109476.02;99277100
2022-01-20 12:00:00;109456.66;109518.46;109185.74;109493.54;149726500
2022-01-20 11:00:00;108957.00;109394.59;108957.00;109394.59;226490400
2022-01-20 10:00:00;108015.27;109079.77;108014.50;108956.69;196629900
2022-01-19 17:00:00;108159.63;108341.19;108007.71;108013.47;191035600
2022-01-19 16:00:00;108354.19;108368.17;108040.99;108162.07;118410500
2022-01-19 15:00:00;108372.51;108429.69;108199.67;108327.41;131821000
2022-01-19 14:00:00;108493.73;108559.43;108233.66;108341.28;117240500
2022-01-19 13:00:00;108391.55;108487.75;108138.36;108465.62;127863600
2022-01-19 12:00:00;108404.65;108601.77;108130.55;108382.86;184845400
2022-01-19 11:00:00;108244.42;108571.17;108063.81;108389.25;193355700
2022-01-19 10:00:00;106669.97;108338.76;106668.94;108233.61;197022600
2022-01-18 17:00:00;106823.08;106823.08;106409.98;106667.66;220650300
2022-01-18 16:00:00;106557.63;106930.88;106545.56;106850.37;100036800
2022-01-18 15:00:00;105987.81;106565.76;105786.09;106565.76;116954400
2022-01-18 14:00:00;106925.32;106925.32;105811.13;105999.94;148872700
2022-01-18 13:00:00;106561.24;107012.60;106379.04;106947.14;116322000
2022-01-18 12:00:00;106318.41;106787.09;106271.84;106570.11;109763800
2022-01-18 11:00:00;106394.02;106551.43;105974.51;106297.71;161370300
2022-01-18 10:00:00;106369.27;106519.93;106091.70;106287.35;153969800
2022-01-17 17:00:00;106442.80;106735.81;106358.00;106373.87;123832500
2022-01-17 16:00:00;106656.84;106674.60;106422.90;106442.78;60335500
2022-01-17 15:00:00;106808.39;106878.68;106661.84;106661.84;60550500
2022-01-17 14:00:00;106468.08;106826.16;106414.61;106785.06;55630600
2022-01-17 13:00:00;106635.12;106773.67;106355.11;106476.16;70986500
2022-01-17 12:00:00;106474.38;106690.62;106413.42;106648.36;65238100
2022-01-17 11:00:00;106310.02;106461.17;106096.76;106439.76;114277700
2022-01-17 10:00:00;106926.84;106927.76;106266.72;106314.87;141570700
2022-01-14 17:00:00;106862.07;107061.73;106837.87;106927.79;203293000
2022-01-14 16:00:00;106527.24;106878.87;106432.30;106868.71;111810400
2022-01-14 15:00:00;106189.71;106562.74;106115.19;106534.15;105467100
2022-01-14 14:00:00;106335.14;106392.89;106092.06;106163.35;99262300
2022-01-14 13:00:00;106445.29;106494.59;106125.90;106318.98;116517500
2022-01-14 12:00:00;106030.35;106520.95;105897.30;106424.26;182476000
2022-01-14 11:00:00;105245.57;106058.59;105158.09;106016.62;155500700
2022-01-14 10:00:00;105530.43;105751.30;105028.27;105206.52;172200300
2022-01-13 17:00:00;106043.05;106043.05;105480.36;105529.50;243226600
2022-01-13 16:00:00;106056.03;106204.71;105840.69;106011.04;113788600
2022-01-13 15:00:00;105677.61;106116.40;105533.74;106025.46;110500300
2022-01-13 14:00:00;105735.35;105786.31;105357.56;105686.76;123599900
2022-01-13 13:00:00;105539.30;106016.26;105449.95;105757.41;121972600
2022-01-13 12:00:00;106184.66;106184.66;105241.91;105537.21;168048500
2022-01-13 11:00:00;105302.48;106250.94;105219.61;106190.64;150867500
2022-01-13 10:00:00;105686.39;105686.39;104974.25;105181.48;140925600
2022-01-12 17:00:00;105726.60;105869.32;105656.74;105685.66;238313200
2022-01-12 16:00:00;105409.54;105733.31;105311.16;105729.68;113980400
2022-01-12 15:00:00;105505.96;105530.45;105280.06;105411.21;109425800
2022-01-12 14:00:00;105371.49;105564.67;105193.72;105541.24;110413000
2022-01-12 13:00:00;105202.36;105410.56;104971.74;105373.38;126474700
2022-01-12 12:00:00;105539.20;105539.20;105092.52;105188.08;163463700
2022-01-12 11:00:00;104897.12;105550.90;104837.27;105497.74;244832400
2022-01-12 10:00:00;103778.98;104937.47;103771.37;104899.64;195991300
2022-01-11 17:00:00;103611.85;103780.45;103506.06;103778.98;236925300
2022-01-11 16:00:00;103545.09;103673.01;103447.74;103618.65;119046700
2022-01-11 15:00:00;103472.40;103622.59;103321.43;103553.86;117529300
2022-01-11 14:00:00;103480.59;103522.30;103335.15;103478.93;129324300
2022-01-11 13:00:00;102998.03;103546.63;102992.48;103451.24;130926700
2022-01-11 12:00:00;102652.38;103130.50;102652.38;102958.85;197969800
2022-01-11 11:00:00;102475.60;102608.09;102137.80;102519.93;140207700
2022-01-11 10:00:00;101946.05;102597.68;101918.40;102454.63;173574900
2022-01-10 17:00:00;101729.50;101945.20;101402.53;101945.20;199615900
2022-01-10 16:00:00;101658.94;101932.44;101655.99;101710.33;93938500
2022-01-10 15:00:00;101422.11;101748.49;101422.11;101628.12;90643900
2022-01-10 14:00:00;101631.15;101645.99;101302.59;101439.37;87505000
2022-01-10 13:00:00;101346.95;101711.68;101314.43;101620.89;95351400
2022-01-10 12:00:00;101447.82;101465.01;101037.81;101395.58;131701400
2022-01-10 11:00:00;102194.74;102595.86;101500.94;101500.94;173042300
2022-01-10 10:00:00;102719.00;102719.00;101730.87;102185.73;156103700
2022-01-07 17:00:00;102448.40;102719.47;102343.81;102719.47;261746400
2022-01-07 16:00:00;102336.85;102525.23;102248.89;102451.41;142516700
2022-01-07 15:00:00;102187.90;102544.31;102122.28;102361.98;104693800
2022-01-07 14:00:00;102086.04;102253.25;101964.84;102181.71;103584200
2022-01-07 13:00:00;101635.84;102171.00;101455.61;102126.13;93711300
2022-01-07 12:00:00;102400.71;102400.71;101538.12;101594.71;143462000
2022-01-07 11:00:00;101750.92;102423.40;101713.10;102411.54;155989000
2022-01-07 10:00:00;101561.05;101750.70;101103.98;101750.70;167638000
2022-01-06 17:00:00;101425.14;101561.05;101276.44;101561.05;206913100
2022-01-06 16:00:00;101744.87;101760.45;101351.88;101411.41;129220500
2022-01-06 15:00:00;101873.08;101873.08;101485.03;101762.47;126529700
2022-01-06 14:00:00;101891.54;102116.76;101810.34;101889.94;119972000
2022-01-06 13:00:00;101997.08;102151.24;101683.44;101880.77;112836300
2022-01-06 12:00:00;101602.23;102234.71;101374.08;102041.52;140542100
2022-01-06 11:00:00;101525.42;102022.01;101265.41;101558.16;168154300
2022-01-06 10:00:00;101005.80;101656.70;100999.85;101537.85;172518300
2022-01-05 17:00:00;101290.96;101290.96;100849.56;101005.64;270670800
2022-01-05 16:00:00;101836.70;102005.47;101183.88;101283.37;173879400
2022-01-05 15:00:00;102082.67;102117.83;101786.21;101786.21;136991700
2022-01-05 14:00:00;102811.93;102896.11;102066.30;102072.47;127213800
2022-01-05 13:00:00;103183.27;103238.77;102631.35;102688.19;93071100
2022-01-05 12:00:00;103326.27;103468.23;102850.85;103218.99;125249200
2022-01-05 11:00:00;102780.20;103309.78;102432.47;103248.57;204306700
2022-01-05 10:00:00;103513.64;103513.64;102440.11;102735.27;156986500
2022-01-04 17:00:00;103404.86;103515.10;103323.37;103513.64;213104000
2022-01-04 16:00:00;103523.79;103701.75;103290.38;103388.91;147000200
2022-01-04 15:00:00;103765.72;103838.10;103348.09;103523.69;103554400
2022-01-04 14:00:00;103894.87;103953.26;103713.12;103736.96;105047100
2022-01-04 13:00:00;103939.31;103939.31;103605.46;103870.28;126479800
2022-01-04 12:00:00;103498.53;104241.95;103471.64;104016.84;131628900
2022-01-04 11:00:00;103813.95;103864.51;103096.26;103451.49;157533000
2022-01-04 10:00:00;103921.59;104276.32;103467.12;103738.84;165277700
2022-01-03 17:00:00;104293.23;104302.34;103921.59;103921.59;195850500
2022-01-03 16:00:00;104319.75;104429.59;104238.01;104299.66;97485600
2022-01-03 15:00:00;104321.33;104403.55;104183.87;104318.87;106728000
2022-01-03 14:00:00;104369.03;104445.81;104211.84;104348.50;92186300
2022-01-03 13:00:00;104255.30;104469.49;103992.24;104409.09;104810700
2022-01-03 12:00:00;103787.08;104319.10;103740.11;104244.43;139346800
2022-01-03 11:00:00;105598.72;105598.72;103413.40;103771.11;222639400
2022-01-03 10:00:00;104823.42;106125.47;104822.11;105668.62;168578800
2021-12-30 17:00:00;105085.11;105093.33;104822.44;104822.44;373968700
2021-12-30 16:00:00;105178.60;105178.60;105046.67;105080.67;87805000
2021-12-30 15:00:00;105152.96;105198.56;105064.02;105178.66;77815000
2021-12-30 14:00:00;105079.93;105269.01;105038.07;105123.51;91513700
2021-12-30 13:00:00;104807.81;105076.18;104625.24;105068.08;86548000
2021-12-30 12:00:00;104896.21;104974.32;104658.85;104786.24;119633800
2021-12-30 11:00:00;104602.80;105052.91;104202.82;104871.53;144385300
2021-12-30 10:00:00;104106.37;104847.43;104106.37;104655.00;132598000
2021-12-29 17:00:00;104137.41;104218.97;104072.79;104107.24;132881950
2021-12-29 16:00:00;104144.34;104277.81;104109.96;104109.96;58465200
2021-12-29 15:00:00;103983.85;104168.45;103980.68;104136.70;61117100
2021-12-29 14:00:00;104238.95;104255.95;103850.81;103953.52;67273900
2021-12-29 13:00:00;104479.56;104572.82;104246.00;104257.27;58366800
2021-12-29 12:00:00;104629.46;104629.46;103937.34;104532.11;91929700
2021-12-29 11:00:00;104775.81;105190.32;104655.91;104655.91;106506200
2021-12-29 10:00:00;104862.93;104919.62;104399.31;104732.10;83018600
2021-12-28 17:00:00;104735.51;104921.62;104730.31;104864.17;129779500
2021-12-28 16:00:00;104693.31;104846.31;104644.91;104735.75;69636000
2021-12-28 15:00:00;104788.60;104841.70;104643.69;104672.03;68578300
2021-12-28 14:00:00;104728.10;104793.18;104546.85;104779.43;66834400
2021-12-28 13:00:00;104675.02;104867.80;104653.17;104716.24;81583200
2021-12-28 12:00:00;104893.31;104993.32;104513.28;104678.98;95661700
2021-12-28 11:00:00;104950.28;104956.17;104503.32;104896.55;103651200
2021-12-28 10:00:00;105554.65;105652.11;104957.47;104957.47;135737100
2021-12-27 17:00:00;105511.79;105582.76;105431.91;105554.40;181463400
2021-12-27 16:00:00;105563.24;105671.59;105505.62;105515.56;70031600
2021-12-27 15:00:00;105529.79;105603.11;105462.95;105554.18;58917800
2021-12-27 14:00:00;105425.74;105626.85;105396.84;105525.00;60024000
2021-12-27 13:00:00;105643.93;105643.93;105401.72;105401.72;68516000
2021-12-27 12:00:00;105107.04;105694.47;104962.20;105678.11;92193600
2021-12-27 11:00:00;105472.16;105533.60;104798.45;105108.44;118216300
2021-12-27 10:00:00;104891.96;105553.57;104882.51;105487.64;112483500
2021-12-23 17:00:00;104815.40;104940.24;104779.09;104891.32;142118600
2021-12-23 16:00:00;104923.08;105027.46;104820.12;104820.12;65476000
2021-12-23 15:00:00;104909.73;104999.25;104874.54;104902.64;63777700
2021-12-23 14:00:00;104836.84;104905.15;104710.94;104872.88;71838600
2021-12-23 13:00:00;104941.45;104967.92;104637.08;104861.31;60595400
2021-12-23 12:00:00;104922.26;105083.33;104712.40;104934.16;74580700
2021-12-23 11:00:00;104824.45;104977.92;104685.22;104928.20;143064600
2021-12-23 10:00:00;105251.13;105453.25;104839.84;104839.84;107970100
2021-12-22 17:00:00;105125.11;105245.57;105082.22;105243.72;142186300
2021-12-22 16:00:00;105179.53;105282.07;105055.28;105126.98;82675500
2021-12-22 15:00:00;105247.71;105290.46;105142.42;105181.08;73213100
2021-12-22 14:00:00;105023.33;105288.03;105000.52;105223.96;80740800
2021-12-22 13:00:00;104743.38;105154.39;104702.54;105016.33;76809200
2021-12-22 12:00:00;104483.80;104881.23;104479.98;104736.13;88153400
2021-12-22 11:00:00;104910.01;104993.98;104385.91;104460.72;119517300
2021-12-22 10:00:00;105498.60;105711.37;104789.32;104852.56;143187900
2021-12-21 17:00:00;105514.31;105635.28;105382.95;105499.88;170622800
2021-12-21 16:00:00;105506.55;105604.83;105381.42;105516.02;92504800
2021-12-21 15:00:00;105415.70;105757.80;105363.35;105470.28;89135100
2021-12-21 14:00:00;105493.69;105511.08;105253.76;105386.82;75801900
2021-12-21 13:00:00;105195.46;105591.47;105173.44;105438.31;74257400
2021-12-21 12:00:00;105187.31;105542.37;105181.38;105186.45;103100700
2021-12-21 11:00:00;105374.61;105481.19;105060.13;105212.29;145812300
2021-12-21 10:00:00;105019.78;105905.69;105019.78;105397.09;154704400
2021-12-20 17:00:00;104821.54;105034.37;104746.28;105019.78;206019000
2021-12-20 16:00:00;104869.86;105031.02;104786.76;104786.76;93683500
2021-12-20 15:00:00;104639.96;105043.95;104564.50;104869.88;89231700
2021-12-20 14:00:00;104808.38;104914.62;104630.06;104638.03;85663300
2021-12-20 13:00:00;104478.31;104835.51;104389.97;104794.86;93551600
2021-12-20 12:00:00;105122.95;105400.16;104357.81;104444.29;126183900
2021-12-20 11:00:00;105164.41;105316.08;104782.60;105097.65;165605500
2021-12-20 10:00:00;107171.21;107171.21;105106.57;105238.45;198675500
2021-12-17 17:00:00;107413.71;107505.57;107119.65;107200.56;526411900
2021-12-17 16:00:00;107778.49;107785.14;107301.59;107398.35;116589400
2021-12-17 15:00:00;107682.52;107855.01;107472.38;107758.95;110903100
2021-12-17 14:00:00;107410.79;107813.98;107139.35;107703.57;139419300
2021-12-17 13:00:00;107422.06;107649.75;107197.64;107366.46;118917300
2021-12-17 12:00:00;106866.50;107501.48;106517.80;107450.14;153329000
2021-12-17 11:00:00;107328.03;107521.52;106703.76;106810.98;171193300
2021-12-17 10:00:00;108324.23;108324.34;107108.86;107332.74;157925100
2021-12-16 17:00:00;107972.20;108422.01;107704.40;108326.33;241973400
2021-12-16 16:00:00;108407.66;108449.27;107757.17;107901.35;136511100
2021-12-16 15:00:00;108006.15;108449.28;108004.71;108430.51;111203600
2021-12-16 14:00:00;108211.38;108471.59;108007.52;108041.30;128284200
2021-12-16 13:00:00;108181.27;108633.64;107972.88;108196.92;127065400
2021-12-16 12:00:00;108090.64;108369.41;107782.30;108134.38;176827500
2021-12-16 11:00:00;108496.16;108711.29;107934.12;108112.24;269168300
2021-12-16 10:00:00;107432.62;109034.11;107432.62;108502.37;197801800
2021-12-15 17:00:00;106605.92;107526.03;106582.83;107431.18;238653500
2021-12-15 16:00:00;106951.03;107603.30;106396.64;106584.98;186743800
2021-12-15 15:00:00;106867.07;107037.72;106686.40;106904.43;133927600
2021-12-15 14:00:00;106398.81;106909.91;106239.79;106833.31;92023400
2021-12-15 13:00:00;106185.53;106777.96;106148.14;106457.85;92923300
2021-12-15 12:00:00;105875.96;106458.19;105696.96;106193.60;145712200
2021-12-15 11:00:00;106398.69;106900.55;105826.25;105826.25;184836000
2021-12-15 10:00:00;106762.55;107136.12;106178.89;106448.13;193175100
2021-12-14 17:00:00;106816.41;107052.61;106678.58;106759.92;211684600
2021-12-14 16:00:00;106688.24;106809.49;106444.53;106756.54;98698000
2021-12-14 15:00:00;106749.38;107133.52;106605.36;106711.74;99329900
2021-12-14 14:00:00;106903.52;107126.63;106751.95;106751.95;97753900
2021-12-14 13:00:00;107854.27;108006.25;106889.72;106950.32;101412000
2021-12-14 12:00:00;108205.49;108295.39;107716.23;107828.49;158762300
2021-12-14 11:00:00;108232.75;108498.08;107543.70;108188.48;204294400
2021-12-14 10:00:00;107387.06;109147.66;107387.06;108292.30;189823000
2021-12-13 17:00:00;108273.93;108309.35;107383.32;107383.32;353912900
2021-12-13 16:00:00;108016.86;108285.40;107905.19;108275.37;105369100
2021-12-13 15:00:00;107933.71;108153.43;107811.51;108001.58;90762300
2021-12-13 14:00:00;107706.17;108021.98;107538.34;107921.13;107030200
2021-12-13 13:00:00;108136.37;108243.66;107570.86;107745.31;124420900
2021-12-13 12:00:00;109063.69;109079.25;108058.11;108058.11;123319200
2021-12-13 11:00:00;109491.37;109491.37;109029.45;109090.67;165985800
2021-12-13 10:00:00;107758.34;109492.91;107665.92;109492.91;184268600
2021-12-10 17:00:00;107617.51;107758.34;107593.16;107758.34;192181800
2021-12-10 16:00:00;107556.76;107693.63;107416.32;107599.04;118284200
2021-12-10 15:00:00;107568.51;107731.72;107434.03;107517.50;86985700
2021-12-10 14:00:00;107670.98;107701.87;107286.34;107610.70;86150000
2021-12-10 13:00:00;107478.50;107768.49;107316.27;107648.63;81268100
2021-12-10 12:00:00;107414.12;107654.35;107287.15;107439.54;112992500
2021-12-10 11:00:00;108039.26;108112.73;107408.94;107425.86;177265000
2021-12-10 10:00:00;106296.33;108274.86;106296.33;107992.79;191687000
2021-12-09 17:00:00;106231.34;106291.24;105890.21;106291.24;208708600
2021-12-09 16:00:00;106526.20;106615.56;106106.78;106214.91;96381900
2021-12-09 15:00:00;106487.51;106754.18;106457.42;106547.44;93049800
2021-12-09 14:00:00;106522.81;106557.48;106180.30;106485.04;79836200
2021-12-09 13:00:00;106689.54;106689.54;106433.07;106507.14;142118700
2021-12-09 12:00:00;106334.87;106672.19;106211.77;106672.19;132214600
2021-12-09 11:00:00;106777.50;106945.07;106235.69;106376.50;181923400
2021-12-09 10:00:00;108094.77;108094.77;106673.43;106780.09;174372900
2021-12-08 17:00:00;108046.51;108147.73;107912.07;108095.53;256960200
2021-12-08 16:00:00;108022.34;108043.14;107799.67;108043.14;108510200
2021-12-08 15:00:00;107732.35;108115.34;107610.10;107964.27;159144500
2021-12-08 14:00:00;107820.38;107997.01;107644.08;107730.85;107781100
2021-12-08 13:00:00;107575.06;108014.84;107568.45;107815.87;106574500
2021-12-08 12:00:00;108396.88;108396.88;107513.27;107568.70;143560700
2021-12-08 11:00:00;107926.23;108520.82;107415.97;108397.01;250423100
2021-12-08 10:00:00;107557.67;107920.09;107308.60;107920.09;184446200
2021-12-07 17:00:00;107727.07;107881.49;107259.80;107557.67;265864500
2021-12-07 16:00:00;107668.11;107774.51;107496.87;107705.45;99062400
2021-12-07 15:00:00;107785.24;107868.86;107359.46;107701.39;103202700
2021-12-07 14:00:00;107799.31;108115.24;107660.18;107757.78;101435500
2021-12-07 13:00:00;108326.10;108329.68;107718.27;107788.49;89693100
2021-12-07 12:00:00;107814.10;108367.13;107682.83;108296.87;139653200
2021-12-07 11:00:00;107859.00;108067.54;107564.05;107748.14;165970500
2021-12-07 10:00:00;106868.21;108655.20;106867.54;107895.33;213506600
2021-12-06 17:00:00;106915.50;107135.60;106858.87;106858.87;202332400
2021-12-06 16:00:00;107029.48;107068.14;106736.86;106830.41;103943400
2021-12-06 15:00:00;107449.43;107449.43;106906.63;106909.41;116399100
2021-12-06 14:00:00;107242.61;107498.23;107027.54;107437.87;97561800
2021-12-06 13:00:00;107303.88;107372.96;106983.84;107273.23;92203800
2021-12-06 12:00:00;107028.93;107404.46;106822.27;107311.18;151000500
2021-12-06 11:00:00;106582.81;107052.09;105928.59;106984.61;188442500
2021-12-06 10:00:00;105069.69;106565.66;105069.69;106565.66;162265200
2021-12-03 17:00:00;104458.93;105069.69;104090.02;105069.69;307168700
2021-12-03 16:00:00;105294.42;105320.78;104386.72;104448.84;144073200
2021-12-03 15:00:00;105139.44;105525.76;105050.07;105278.22;115216600
2021-12-03 14:00:00;104797.32;105542.59;104673.90;105052.22;117895200
2021-12-03 13:00:00;105303.68;105695.41;104806.57;104818.69;124578200
2021-12-03 12:00:00;105958.99;106073.40;104954.39;105367.26;170230900
2021-12-03 11:00:00;106323.00;106813.73;105863.11;105884.98;230451500
2021-12-03 10:00:00;104466.60;106515.84;104464.66;106384.17;250844200
2021-12-02 17:00:00;103464.71;104466.24;103436.73;104466.24;294975700
2021-12-02 16:00:00;103485.77;103802.15;103325.20;103481.38;144763400
2021-12-02 15:00:00;103832.37;103890.75;103166.47;103476.21;152102100
2021-12-02 14:00:00;103891.32;104218.26;103571.59;103863.11;141693900
2021-12-02 13:00:00;103692.57;103938.38;103498.46;103898.58;140200400
2021-12-02 12:00:00;103644.85;103853.49;103246.01;103663.50;174186500
2021-12-02 11:00:00;102695.25;103677.72;102357.10;103677.72;227432400
2021-12-02 10:00:00;100784.58;102872.04;100784.58;102822.72;209698100
2021-12-01 17:00:00;101227.61;101385.87;100726.95;100774.57;274787400
2021-12-01 16:00:00;101154.80;101548.55;100816.49;101186.23;169125900
2021-12-01 15:00:00;102200.79;102424.09;100964.87;101133.81;191446000
2021-12-01 14:00:00;102725.88;103052.21;102206.98;102206.98;137309200
2021-12-01 13:00:00;103746.05;103773.64;102566.55;102696.75;132883700
2021-12-01 12:00:00;103826.81;104086.68;103569.04;103782.23;144363800
2021-12-01 11:00:00;103608.15;103840.97;103311.37;103836.43;139962200
2021-12-01 10:00:00;101916.30;103810.36;101916.30;103570.76;189732400
2021-11-30 17:00:00;101169.99;102002.92;101143.69;101915.45;695558300
2021-11-30 16:00:00;100725.57;101144.61;100581.69;101093.39;175121800
2021-11-30 15:00:00;100457.24;100644.62;100152.78;100644.62;159679400
2021-11-30 14:00:00;100671.34;100671.34;100074.61;100432.61;162126400
2021-11-30 13:00:00;100834.20;101286.93;100414.11;100681.65;178536000
2021-11-30 12:00:00;102291.49;102748.92;101020.01;101020.01;175270900
2021-11-30 11:00:00;102966.85;103066.44;102320.05;102342.40;142808400
2021-11-30 10:00:00;102814.03;102972.53;102012.78;102972.53;138554200
2021-11-29 17:00:00;103348.42;103551.70;102813.40;102814.03;242697300
2021-11-29 16:00:00;103754.82;103754.82;103227.06;103291.25;109642200
2021-11-29 15:00:00;103499.96;103768.90;103200.22;103768.90;103968700
2021-11-29 14:00:00;102754.17;103635.23;102689.20;103525.14;111090800
2021-11-29 13:00:00;103066.09;103165.83;102752.34;102752.34;69032400
2021-11-29 12:00:00;102929.47;103073.17;102622.17;103073.17;101817100
2021-11-29 11:00:00;103890.24;104148.72;102936.43;102993.78;143494800
2021-11-29 10:00:00;102226.78;104087.12;102226.04;103910.05;146834600
2021-11-26 17:00:00;102102.08;102461.80;102027.58;102224.26;155907800
2021-11-26 16:00:00;102189.92;102210.50;101951.41;102098.22;86417000
2021-11-26 15:00:00;102360.70;102500.18;102155.82;102179.22;85521300
2021-11-26 14:00:00;101737.89;102624.82;101737.89;102371.35;125937400
2021-11-26 13:00:00;101816.53;101893.55;101624.34;101733.06;111401900
2021-11-26 12:00:00;102083.20;102095.82;101494.70;101854.88;142402200
2021-11-26 11:00:00;103022.33;103035.40;101957.54;102030.73;178236100
2021-11-26 10:00:00;105810.14;105810.14;102435.23;102947.90;214935100
2021-11-25 17:00:00;105827.41;105928.00;105724.78;105811.25;135147200
2021-11-25 16:00:00;105744.92;105881.87;105592.00;105830.62;78629800
2021-11-25 15:00:00;106035.83;106152.05;105724.55;105758.03;75381000
2021-11-25 14:00:00;106058.16;106247.20;105946.10;106040.09;65973200
2021-11-25 13:00:00;106176.12;106363.64;106005.09;106067.14;74647400
2021-11-25 12:00:00;105855.74;106400.41;105732.20;106147.04;101757800
2021-11-25 11:00:00;105393.17;105927.23;105206.25;105927.23;118422100
2021-11-25 10:00:00;104514.19;105386.31;104514.19;105236.56;140936400
